,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
10,bin.model.main,['NVIDIA GeForce RTX 4090'],9946113,labels,68,1904,0:00:59.759617,,32768,0,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008612019332458145,0.016296511991482788,moe-sparse,4,5,704,0.00970648809958686,0.5,4,0.12129001709198436,0.06729837507009506,0.9852192737876423,-0.12129001709198436,0.1351519244940649,0.07453776150941849,0.9821572523873138,-0.1351519244940649,0.14072137417761865,0.07480393350124359,0.9801179760931987,-0.14072137417761865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
11,bin.model.main,['NVIDIA GeForce RTX 4090'],9946113,labels,68,2040,0:01:01.365427,,32768,13,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008612019332458145,0.016296511991482788,moe-sparse,4,5,704,0.00970648809958686,0.5,4,0.12176548854996946,0.06604615598917007,0.9851031624552878,-0.12176548854996946,0.13814489543904004,0.07392421364784241,0.9813582396786342,-0.13814489543904004,0.13852714991939843,0.0728735402226448,0.980733169837503,-0.13852714991939843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
12,bin.model.main,['NVIDIA GeForce RTX 4090'],9946113,labels,68,2244,0:01:10.540350,,32768,1,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008612019332458145,0.016296511991482788,moe-sparse,4,5,704,0.00970648809958686,0.5,4,0.12130748820749251,0.06546023488044739,0.9852150148231795,-0.12130748820749251,0.14036612391879702,0.07412893325090408,0.9807539397098025,-0.14036612391879702,0.14402518081748045,0.0744132250547409,0.9791734498032323,-0.14402518081748045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
13,bin.model.main,['NVIDIA GeForce RTX 4090'],9946113,labels,68,1292,0:00:47.537387,,32768,9,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008612019332458145,0.016296511991482788,moe-sparse,4,5,704,0.00970648809958686,0.5,4,0.13065041754486525,0.06894154846668243,0.9828498764802375,-0.13065041754486525,0.14030496287121055,0.07315254956483841,0.9807707077043029,-0.14030496287121055,0.14335243093942812,0.07326877862215042,0.9793675597222175,-0.14335243093942812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
14,bin.model.main,['NVIDIA GeForce RTX 4090'],9946113,labels,68,1904,0:00:59.662152,,32768,4,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008612019332458145,0.016296511991482788,moe-sparse,4,5,704,0.00970648809958686,0.5,4,0.12411686614705639,0.06675486266613007,0.9845222695670095,-0.12411686614705639,0.13905207134104558,0.07402834296226501,0.9811125994132901,-0.13905207134104558,0.14208265987732585,0.07377658784389496,0.9797314525651356,-0.14208265987732585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
15,bin.model.main,['NVIDIA GeForce RTX 4090'],18618161,labels,209,6270,0:02:20.765836,,32768,7,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.00019563798775380485,0.0049725173369397566,moe-sparse,4,3,880,0.2822417234076237,1.0,4,0.6653688708103145,0.5169239044189453,0.5565337246829516,-0.6653688708103145,0.6965146548652529,0.540714681148529,0.5134861197646539,-0.6965146548652529,0.6978473106957263,0.5425550937652588,0.5166862745316612,-0.6978473106957263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
16,bin.model.main,['NVIDIA GeForce RTX 4090'],18618161,labels,209,5643,0:02:11.742809,,32768,6,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.00019563798775380485,0.0049725173369397566,moe-sparse,4,3,880,0.2822417234076237,1.0,4,0.6740181917457868,0.5202765464782715,0.5449291955171708,-0.6740181917457868,0.696770307776702,0.5373843908309937,0.5131289137675099,-0.696770307776702,0.6990017687457276,0.5391504764556885,0.5150858408119786,-0.6990017687457276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
17,bin.model.main,['NVIDIA GeForce RTX 4090'],18618161,labels,209,6061,0:02:17.317169,,32768,5,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.00019563798775380485,0.0049725173369397566,moe-sparse,4,3,880,0.2822417234076237,1.0,4,0.6671080816738638,0.5178849697113037,0.5542122885788427,-0.6671080816738638,0.69640697106899,0.5403827428817749,0.5136365859570099,-0.69640697106899,0.6977966808024213,0.5415659546852112,0.5167563636123043,-0.6977966808024213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
18,bin.model.main,['NVIDIA GeForce RTX 4090'],18618161,labels,209,5225,0:02:05.442167,,32768,11,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.00019563798775380485,0.0049725173369397566,moe-sparse,4,3,880,0.2822417234076237,1.0,4,0.6737066187012101,0.5241793990135193,0.5453498360313436,-0.6737066187012101,0.6966677327543372,0.5416872501373291,0.5132722930299807,-0.6966677327543372,0.6979647425324504,0.5427522659301758,0.5165235924275883,-0.6979647425324504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
19,bin.model.main,['NVIDIA GeForce RTX 4090'],18618161,labels,209,5225,0:02:06.927511,,32768,2,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.00019563798775380485,0.0049725173369397566,moe-sparse,4,3,880,0.2822417234076237,1.0,4,0.6758641980371389,0.5225071907043457,0.5424331450723262,-0.6758641980371389,0.6964357711084482,0.538296103477478,0.5135963519190281,-0.6964357711084482,0.6980951754654795,0.5396382808685303,0.5163428779845275,-0.6980951754654795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
