,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,config.model.num_embeddings.type,config.model.num_embeddings.d_embedding,config.bins.n_bins,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
10,bin.model.main,['NVIDIA GeForce RTX 4090'],405921,labels,68,3536,0:01:35.567844,,32768,0,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.001322309222077499,0.0,moe-sparse-shared,2,4,80,0.0,0.25,24,PiecewiseLinearEmbeddingsV2,32,114,0.12672270625202733,0.06592880189418793,0.9838655369940859,-0.12672270625202733,0.12865246731207952,0.06823062151670456,0.9838321056566552,-0.12865246731207952,0.1344435201092389,0.06851905584335327,0.9818523584405079,-0.1344435201092389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
11,bin.model.main,['NVIDIA GeForce RTX 4090'],405921,labels,68,3264,0:01:30.538494,,32768,13,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.001322309222077499,0.0,moe-sparse-shared,2,4,80,0.0,0.25,24,PiecewiseLinearEmbeddingsV2,32,114,0.12727379281498613,0.06755634397268295,0.983724901605141,-0.12727379281498613,0.12922220811287324,0.06889695674180984,0.9836885892856949,-0.12922220811287324,0.13524656585715847,0.0700766071677208,0.9816349132338911,-0.13524656585715847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
12,bin.model.main,['NVIDIA GeForce RTX 4090'],405921,labels,68,3672,0:01:43.973184,,32768,1,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.001322309222077499,0.0,moe-sparse-shared,2,4,80,0.0,0.25,24,PiecewiseLinearEmbeddingsV2,32,114,0.12341439145507942,0.06456609070301056,0.9846969763757629,-0.12341439145507942,0.12941824497795487,0.06743495166301727,0.9836390588328905,-0.12941824497795487,0.1356485235781562,0.06829938292503357,0.9815255877661215,-0.1356485235781562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
13,bin.model.main,['NVIDIA GeForce RTX 4090'],405921,labels,68,1768,0:00:58.863781,,32768,9,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.001322309222077499,0.0,moe-sparse-shared,2,4,80,0.0,0.25,24,PiecewiseLinearEmbeddingsV2,32,114,0.12898486803308315,0.0667092353105545,0.9832843539369743,-0.12898486803308315,0.13144710562221223,0.0680454820394516,0.9831220660600827,-0.13144710562221223,0.13469670786438245,0.06809403002262115,0.9817839389630578,-0.13469670786438245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
14,bin.model.main,['NVIDIA GeForce RTX 4090'],405921,labels,68,3060,0:01:26.165857,,32768,4,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.001322309222077499,0.0,moe-sparse-shared,2,4,80,0.0,0.25,24,PiecewiseLinearEmbeddingsV2,32,114,0.12599462187496727,0.06499156355857849,0.9840504045445744,-0.12599462187496727,0.13006879641329658,0.06772897392511368,0.9834741615027169,-0.13006879641329658,0.1354863135953959,0.06815683841705322,0.9815697469528768,-0.1354863135953959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
15,bin.model.main,['NVIDIA GeForce RTX 4090'],6228657,labels,209,5016,0:01:30.897794,,32768,7,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003015224855055053,0.0,moe-sparse-shared,4,1,784,0.35409715281380205,0.25,16,PiecewiseLinearEmbeddingsV2,16,125,0.6404401465955326,0.49442464113235474,0.5891410511862574,-0.6404401465955326,0.6870485253902529,0.5291891098022461,0.5266204263184551,-0.6870485253902529,0.6890934770675339,0.5318464636802673,0.5287356548602753,-0.6890934770675339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
16,bin.model.main,['NVIDIA GeForce RTX 4090'],6228657,labels,209,4389,0:01:24.090064,,32768,6,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003015224855055053,0.0,moe-sparse-shared,4,1,784,0.35409715281380205,0.25,16,PiecewiseLinearEmbeddingsV2,16,125,0.6475350408020151,0.500015139579773,0.5799875094311155,-0.6475350408020151,0.6867483755411182,0.528433084487915,0.5270339279152048,-0.6867483755411182,0.6867260043962098,0.5301703214645386,0.53196824705787,-0.6867260043962098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
17,bin.model.main,['NVIDIA GeForce RTX 4090'],6228657,labels,209,4180,0:00:43.093216,,32768,5,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003015224855055053,0.0,moe-sparse-shared,4,1,784,0.35409715281380205,0.25,16,PiecewiseLinearEmbeddingsV2,16,125,0.6495975780046698,0.5011225342750549,0.5773075575261577,-0.6495975780046698,0.6857740889701425,0.5276651978492737,0.528374986100498,-0.6857740889701425,0.6860566376821984,0.529759407043457,0.5328802167609097,-0.6860566376821984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
18,bin.model.main,['NVIDIA GeForce RTX 4090'],6228657,labels,209,3971,0:01:19.105349,,32768,11,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003015224855055053,0.0,moe-sparse-shared,4,1,784,0.35409715281380205,0.25,16,PiecewiseLinearEmbeddingsV2,16,125,0.6518543486281926,0.5063126087188721,0.5743655399259868,-0.6518543486281926,0.6853401328802791,0.5303723812103271,0.5289716910453297,-0.6853401328802791,0.6875330526902987,0.5339277982711792,0.5308674930826491,-0.6875330526902987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
19,bin.model.main,['NVIDIA GeForce RTX 4090'],6228657,labels,209,3971,0:01:19.667096,,32768,2,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003015224855055053,0.0,moe-sparse-shared,4,1,784,0.35409715281380205,0.25,16,PiecewiseLinearEmbeddingsV2,16,125,0.6506143133731431,0.5032853484153748,0.575983346003236,-0.6506143133731431,0.6871484160920687,0.5304136872291565,0.5264827827912366,-0.6871484160920687,0.6888585539218111,0.5330637097358704,0.5290568873325907,-0.6888585539218111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
