method,0
TabMmini-piecewiselinear,1.608695652173913
MNCA-periodic,2.0
TabR-periodic,2.0869565217391304
TabM,2.217391304347826
CatBoost,2.3043478260869565
MNCA,2.869565217391304
LightGBM,2.869565217391304
MLP-piecewiselinear,2.9130434782608696
XGBoost,2.9130434782608696
TabR,3.0
rep-tabr-periodic,3.0
T2G,3.1739130434782608
FT-T,3.3043478260869565
SAINT,3.347826086956522
Excel-plugins,3.739130434782609
MLP,4.391304347826087
