,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.k,config.model.share_training_batches,config.model.backbone.type,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
0,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,16252,0:01:10.642687,,32768,7,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.1182071630830705,0.06346872448921204,0.9859610957999898,-0.1182071630830705,0.1291751297042008,0.06779801845550537,0.9837004732731923,-0.1291751297042008,0.13068452939935873,0.06716501712799072,0.9828529716912532,-0.13068452939935873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
1,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,14008,0:01:02.672311,,32768,6,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.11804881662959564,0.06355620920658112,0.9859986809397382,-0.11804881662959564,0.1293312061749777,0.06774860620498657,0.9836610588294771,-0.1293312061749777,0.1309005900143119,0.0672261118888855,0.9827962281946133,-0.1309005900143119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
2,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,13532,0:00:59.673462,,32768,5,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.1204004204891037,0.06456396728754044,0.9854352945596339,-0.1204004204891037,0.12917414917218076,0.06808803230524063,0.9837007181761169,-0.12917414917218076,0.13103567886646336,0.0675603523850441,0.9827607015731484,-0.13103567886646336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
3,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,12648,0:00:56.079558,,32768,11,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.1203604228080454,0.06497547775506973,0.98544497145512,-0.1203604228080454,0.13001661650668464,0.0687544196844101,0.9834874183486622,-0.13001661650668464,0.13121145482825833,0.06818448752164841,0.9827144184083815,-0.13121145482825833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
4,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,17680,0:01:17.926428,,32768,2,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.11741239505020133,0.06262002140283585,0.9861492414527816,-0.11741239505020133,0.12896877275322985,0.06707888841629028,0.9837525058724993,-0.12896877275322985,0.13095785108020933,0.06661492586135864,0.9827811713678622,-0.13095785108020933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
5,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,14348,0:01:03.423887,,32768,14,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.11782879991114237,0.06294490396976471,0.9860508234696336,-0.11782879991114237,0.12862120526465032,0.06725872308015823,0.9838399607443906,-0.12862120526465032,0.13049718210084676,0.06666084378957748,0.9829021016743196,-0.13049718210084676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
6,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,13532,0:00:59.694448,,32768,10,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.12046253754223417,0.0646979808807373,0.9854202630988618,-0.12046253754223417,0.12969060888355796,0.06824498623609543,0.9835701230057596,-0.12969060888355796,0.13119801786185867,0.06780330836772919,0.9827179602627049,-0.13119801786185867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
7,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,12716,0:00:56.320625,,32768,8,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.12013030949691768,0.06467563658952713,0.9855005717358253,-0.12013030949691768,0.1296755348568872,0.06821222603321075,0.983573941241482,-0.1296755348568872,0.13092757341043942,0.06772362440824509,0.9827891318504028,-0.13092757341043942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
8,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,12444,0:00:55.176265,,32768,12,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.12066109335948948,0.064733125269413,0.9853721614751327,-0.12066109335948948,0.13025917650029242,0.06837145984172821,0.983425749480957,-0.13025917650029242,0.1316223179909847,0.06782305240631104,0.9826059967016556,-0.1316223179909847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
9,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,9452,0:00:43.126481,,32768,3,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.12228286548486182,0.0659106895327568,0.9849763007185474,-0.12228286548486182,0.13033997953792378,0.06908001005649567,0.9834051798990558,-0.13033997953792378,0.13216224131485338,0.0687849298119545,0.9824630035215789,-0.13216224131485338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
10,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,16796,0:01:14.593756,,32768,0,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.11692964079154973,0.0622391402721405,0.9862629063693873,-0.11692964079154973,0.12773538349931732,0.06649525463581085,0.9840617836178799,-0.12773538349931732,0.12932876499050397,0.0658031553030014,0.9832069029790526,-0.12932876499050397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
11,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,13872,0:01:01.899646,,32768,13,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.11894964717614834,0.0639873817563057,0.9857841780202025,-0.11894964717614834,0.12874439944891397,0.06771309673786163,0.9838089900708746,-0.12874439944891397,0.13090411887365877,0.06739114969968796,0.982795301101377,-0.13090411887365877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
12,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,10132,0:00:50.967898,,32768,1,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.12306883782456343,0.066299669444561,0.9847825499961371,-0.12306883782456343,0.13056379356994335,0.06921021640300751,0.9833481369087241,-0.13056379356994335,0.13231588527437346,0.0687500461935997,0.9824222032202367,-0.13231588527437346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
13,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,18020,0:01:17.950425,,32768,9,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.11599965884743256,0.062497660517692566,0.9864805474017783,-0.11599965884743256,0.1289814960613622,0.0674038901925087,0.98374930031019,-0.1289814960613622,0.1302888517968778,0.06676017493009567,0.9829566478082163,-0.1302888517968778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
14,bin.model.main,['NVIDIA A100-SXM4-80GB'],509760,labels,68,13464,0:00:59.613676,,32768,4,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0008384280840143385,0.09942925564959365,tabm,32,False,MLP,3,432,0.0670993427799407,0.11914170764994009,0.06420960277318954,0.9857382345720201,-0.11914170764994009,0.13008441909821183,0.06837360560894012,0.9834701908045231,-0.13008441909821183,0.1310393320175344,0.06754103302955627,0.9827597393504529,-0.1310393320175344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
15,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,39501,0:03:46.905108,,32768,7,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6489334507841311,0.5023930072784424,0.5781714327440506,-0.6489334507841311,0.6844156174821413,0.5297634601593018,0.5302416080565991,-0.6844156174821413,0.6866969924274832,0.5321411490440369,0.5320078041153016,-0.6866969924274832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
16,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,21109,0:02:12.311577,,32768,6,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6558933878582638,0.5072370767593384,0.5690744796846589,-0.6558933878582638,0.6853236299542476,0.5299636721611023,0.5289943567480528,-0.6853236299542476,0.6873364904340737,0.5323867797851562,0.5311356847559443,-0.6873364904340737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
17,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,32813,0:03:11.426969,,32768,5,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.644532752757777,0.498765230178833,0.583873184028685,-0.644532752757777,0.6847718468670114,0.5300334095954895,0.5297524953129269,-0.6847718468670114,0.6871903545811281,0.532595157623291,0.531335083193396,-0.6871903545811281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
18,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,34067,0:03:18.155313,,32768,11,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6461948311092202,0.5006791353225708,0.5817242760807759,-0.6461948311092202,0.6847577457442526,0.530511736869812,0.5297718786681793,-0.6847577457442526,0.6869649755956148,0.5329463481903076,0.531642454577793,-0.6869649755956148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
19,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,30305,0:03:00.358267,,32768,2,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6507124462598189,0.5040633082389832,0.5758554656843848,-0.6507124462598189,0.6846536974656713,0.5303184986114502,0.5299147621477548,-0.6846536974656713,0.6868734539177722,0.5326765775680542,0.5317672365631514,-0.6868734539177722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
20,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,22154,0:02:15.149145,,32768,14,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.657662982212882,0.5086368918418884,0.5667461141674601,-0.657662982212882,0.6852414572961587,0.5299047827720642,0.5291073370101576,-0.6852414572961587,0.6869625244747007,0.5319819450378418,0.5316457987439357,-0.6869625244747007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
21,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,25080,0:02:30.543667,,32768,10,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6486328014728714,0.5020927786827087,0.578562233089438,-0.6486328014728714,0.6845145644971425,0.5300197005271912,0.5301058189154212,-0.6845145644971425,0.6863559176658642,0.5320904850959778,0.532472572846161,-0.6863559176658642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
22,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,35948,0:03:27.908631,,32768,8,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6457063078297047,0.4994524419307709,0.5823565335755424,-0.6457063078297047,0.6839354178937196,0.5289579629898071,0.5309005632739673,-0.6839354178937196,0.6862065762884876,0.5313989520072937,0.5326760005034121,-0.6862065762884876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
23,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,30514,0:03:02.160053,,32768,12,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6519731851077764,0.5047289729118347,0.5742103285988905,-0.6519731851077764,0.684651477480719,0.5299813151359558,0.5299177898929855,-0.684651477480719,0.6868571180006596,0.53232741355896,0.5317894994239188,-0.6868571180006596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
24,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,25916,0:02:35.726785,,32768,3,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6560119015323482,0.5080301761627197,0.5689187700023557,-0.6560119015323482,0.685494010604191,0.5306903123855591,0.5287601521579866,-0.685494010604191,0.6875129611787605,0.5330104231834412,0.5308949652483801,-0.6875129611787605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
25,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,30514,0:03:05.728441,,32768,0,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6468885834967761,0.5002912282943726,0.580825688917614,-0.6468885834967761,0.684285233763672,0.5291949510574341,0.5304206112180683,-0.684285233763672,0.686259364079859,0.5313460230827332,0.5326041140870789,-0.686259364079859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
26,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,28424,0:02:48.280237,,32768,13,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6491133144068033,0.5020228624343872,0.5779375556815061,-0.6491133144068033,0.6850949615591694,0.5296996831893921,0.5293086211061881,-0.6850949615591694,0.6871980741068084,0.5322660207748413,0.5313245842571701,-0.6871980741068084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
27,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,44726,0:04:22.780653,,32768,1,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6437020719149059,0.4977555274963379,0.5849451819216407,-0.6437020719149059,0.6847657538249041,0.5295346975326538,0.5297608639088252,-0.6847657538249041,0.6865970360495544,0.5318011045455933,0.5321440225647017,-0.6865970360495544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
28,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,40546,0:03:55.233253,,32768,9,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.6452069757373566,0.49947473406791687,0.5830021839171461,-0.6452069757373566,0.6852271483743417,0.5304462909698486,0.5291269928791166,-0.6852271483743417,0.6876814776098558,0.5328831076622009,0.5306649344194295,-0.6876814776098558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
29,bin.model.main,['NVIDIA A100-SXM4-80GB'],1269504,labels,209,28633,0:02:49.364298,,32768,4,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.001178276580078447,0.002083465686025929,tabm,32,False,MLP,2,1024,0.16309192650131865,0.651425406214815,0.5043833255767822,0.574925524625941,-0.651425406214815,0.6848989832313733,0.5301157236099243,0.5295778327617973,-0.6848989832313733,0.6872036685403262,0.532589852809906,0.5313169461078933,-0.6872036685403262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
