,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,config.model.num_embeddings.type,config.model.num_embeddings.d_embedding,config.bins.n_bins,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
10,bin.model.main,['NVIDIA GeForce RTX 4090'],4063233,labels,68,1836,0:00:55.055638,,32768,0,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0007495350911381734,0.0,moe-sparse,4,4,352,0.0,0.5,8,PiecewiseLinearEmbeddingsV2,28,119,0.12518800812359596,0.06640611588954926,0.9842539686769959,-0.12518800812359596,0.12811342541818863,0.068984754383564,0.9839673063888492,-0.12811342541818863,0.13302282901193918,0.06951186805963516,0.9822338699436866,-0.13302282901193918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
11,bin.model.main,['NVIDIA GeForce RTX 4090'],4063233,labels,68,1972,0:00:57.037033,,32768,13,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0007495350911381734,0.0,moe-sparse,4,4,352,0.0,0.5,8,PiecewiseLinearEmbeddingsV2,28,119,0.12386104134210736,0.06524628400802612,0.9845860093866495,-0.12386104134210736,0.12991792161286272,0.06864307075738907,0.9835124773647886,-0.12991792161286272,0.13346524974071147,0.06862674653530121,0.9821154963039805,-0.13346524974071147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
12,bin.model.main,['NVIDIA GeForce RTX 4090'],4063233,labels,68,1632,0:00:54.617846,,32768,1,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0007495350911381734,0.0,moe-sparse,4,4,352,0.0,0.5,8,PiecewiseLinearEmbeddingsV2,28,119,0.12707606744970817,0.06664330512285233,0.9837754290073083,-0.12707606744970817,0.13061760873508163,0.06937678903341293,0.9833344087090578,-0.13061760873508163,0.13463242485686977,0.06896350532770157,0.9818013241425309,-0.13463242485686977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
13,bin.model.main,['NVIDIA GeForce RTX 4090'],4063233,labels,68,2856,0:01:12.058654,,32768,9,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0007495350911381734,0.0,moe-sparse,4,4,352,0.0,0.5,8,PiecewiseLinearEmbeddingsV2,28,119,0.12010637095061602,0.06136694177985191,0.9855063513673503,-0.12010637095061602,0.13293635679783788,0.06923475861549377,0.9827374543420428,-0.13293635679783788,0.13962137186754695,0.07020403444766998,0.9804275912085385,-0.13962137186754695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
14,bin.model.main,['NVIDIA GeForce RTX 4090'],4063233,labels,68,1904,0:00:55.873324,,32768,4,512,16,-1,1.0,True,True,data/diamond,noisy-quantile,ordinal,AdamW,0.0007495350911381734,0.0,moe-sparse,4,4,352,0.0,0.5,8,PiecewiseLinearEmbeddingsV2,28,119,0.12689982542502418,0.06689158827066422,0.9838204030358938,-0.12689982542502418,0.13080851434749716,0.06927114725112915,0.9832856572595098,-0.13080851434749716,0.13699394186880035,0.06993783265352249,0.9811572967078973,-0.13699394186880035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
15,bin.model.main,['NVIDIA GeForce RTX 4090'],6331521,labels,209,6897,0:02:18.867782,,32768,7,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0002547767968225359,0.0,moe-sparse,4,2,512,0.45794484091234106,0.5,12,PiecewiseLinearEmbeddingsV2,8,105,0.6618359431557395,0.5145583748817444,0.561230579790415,-0.6618359431557395,0.6875790853962856,0.5337832570075989,0.5258890191366574,-0.6875790853962856,0.6886000502202716,0.5356772541999817,0.5294102939157661,-0.6886000502202716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
16,bin.model.main,['NVIDIA GeForce RTX 4090'],6331521,labels,209,5852,0:02:04.761713,,32768,6,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0002547767968225359,0.0,moe-sparse,4,2,512,0.45794484091234106,0.5,12,PiecewiseLinearEmbeddingsV2,8,105,0.6627697197661521,0.5123860239982605,0.5599915430418232,-0.6627697197661521,0.6896971575981663,0.53281569480896,0.5229635689616683,-0.6896971575981663,0.6901479359307998,0.5336142778396606,0.5272922624249796,-0.6901479359307998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
17,bin.model.main,['NVIDIA GeForce RTX 4090'],6331521,labels,209,6688,0:02:15.028080,,32768,5,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0002547767968225359,0.0,moe-sparse,4,2,512,0.45794484091234106,0.5,12,PiecewiseLinearEmbeddingsV2,8,105,0.6595035689780122,0.5106289386749268,0.56431763633113,-0.6595035689780122,0.6888086694836402,0.532509982585907,0.5241918244382988,-0.6888086694836402,0.6907370610179827,0.5344393849372864,0.5264849151779714,-0.6907370610179827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
18,bin.model.main,['NVIDIA GeForce RTX 4090'],6331521,labels,209,4807,0:01:50.226071,,32768,11,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0002547767968225359,0.0,moe-sparse,4,2,512,0.45794484091234106,0.5,12,PiecewiseLinearEmbeddingsV2,8,105,0.6680885118346686,0.518998920917511,0.5529010470302915,-0.6680885118346686,0.6915479611791824,0.5371445417404175,0.5203998263416089,-0.6915479611791824,0.6914972363966347,0.5372243523597717,0.525442057730359,-0.6914972363966347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
19,bin.model.main,['NVIDIA GeForce RTX 4090'],6331521,labels,209,7315,0:02:25.683781,,32768,2,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0002547767968225359,0.0,moe-sparse,4,2,512,0.45794484091234106,0.5,12,PiecewiseLinearEmbeddingsV2,8,105,0.6556239547939351,0.509848952293396,0.5694285053545827,-0.6556239547939351,0.6888167170007933,0.5347872376441956,0.5241806982442956,-0.6888167170007933,0.6917305525226709,0.5374763607978821,0.5251217675112367,-0.6917305525226709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
