,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
63,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1938,0:00:39.577284,,32768,11,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8757294226044227,,,,0.8575157377552587,,,,0.8583010871568085,0.899700309358082,0.9412389380530973,0.9200009885574476,19775.0,0.7832089552238806,0.6692172804080982,0.7217398779334652,6273.0,0.8757294226044227,0.8414546322909813,0.8052281092305977,0.8208704332454564,26048.0,0.8716463219316444,0.8757294226044227,0.8722548296606323,26048.0,0.2738633588440692,0.9325805596718867,0.8884161670856701,0.9290192113245703,0.9082641360221432,4945.0,0.7384500745156483,0.6320153061224489,0.6810996563573882,1568.0,0.8575157377552587,0.8134331208006591,0.7805172587235096,0.7946818961897657,6513.0,0.8523119396712997,0.8575157377552587,0.8535744532163186,6513.0,0.30605355353397573,0.9146714626194259,0.889898367724053,0.9294732609569762,0.9092553986547613,12435.0,0.7336774977224415,0.6281851274050962,0.6768454965681469,3846.0,0.8583010871568085,0.8117879327232472,0.7788291941810362,0.7930504476114542,16281.0,0.8529948933658319,0.8583010871568085,0.8543540729729777,16281.0,0.3099405717708348,0.9105091561925445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
64,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,2448,0:00:44.835449,,32768,2,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8814880221130221,,,,0.8558268079226163,,,,0.858055402002334,0.900576092174748,0.948621997471555,0.923974879940894,19775.0,0.8052893829053277,0.6698549338434561,0.7313549734574885,6273.0,0.8814880221130221,0.8529327375400378,0.8092384656575056,0.8276649266991912,26048.0,0.8776287055328917,0.8814880221130221,0.8775872619521654,26048.0,0.26097364551101077,0.9394685589898957,0.8856372737774355,0.9302325581395349,0.907387316303383,4945.0,0.7384382107657316,0.6211734693877551,0.6747488742639418,1568.0,0.8558268079226163,0.8120377422715835,0.7757030137636449,0.7910680952836624,6513.0,0.8501992067112062,0.8558268079226163,0.8513797810480714,6513.0,0.31695018533147107,0.9113014846990364,0.8861174675819985,0.9342179332529151,0.9095321980818164,12435.0,0.7420372122358877,0.6118044721788871,0.6706569759156334,3846.0,0.858055402002334,0.8140773399089432,0.7730112027159011,0.7900945869987249,16281.0,0.8520819254125285,0.858055402002334,0.8531035939143119,16281.0,0.3143496994471933,0.9098064171863216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
65,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1938,0:00:39.469825,,32768,14,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8762668918918919,,,,0.8581298940580377,,,,0.8552914440144954,0.9088124876506619,0.9303666245259166,0.919463254953897,19775.0,0.762749827705031,0.705722939582337,0.7331290883497557,6273.0,0.8762668918918919,0.8357811576778464,0.8180447820541268,0.8262961716518263,26048.0,0.8736370014007024,0.8762668918918919,0.8745893979549805,26048.0,0.2763834012220088,0.9321483942882858,0.8991463172523327,0.9158746208291203,0.9074333800841514,4945.0,0.7181571815718157,0.6760204081632653,0.6964520367936925,1568.0,0.8581298940580377,0.8086517494120742,0.7959475144961927,0.8019427084389219,6513.0,0.8555733148345451,0.8581298940580377,0.8566397755579056,6513.0,0.30834378409192037,0.9141644827799674,0.8954720238562348,0.9176517893043827,0.9064262451346413,12435.0,0.7105709440361786,0.6536661466458659,0.680931744312026,3846.0,0.8552914440144954,0.8030214839462066,0.7856589679751242,0.7936789947233336,16281.0,0.8517935303369216,0.8552914440144954,0.8531585189406865,16281.0,0.3085109556492415,0.911671330544416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
66,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1734,0:00:37.251854,,32768,10,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8704315110565111,,,,0.8572086596038692,,,,0.8557213930348259,0.8972098430536718,0.9366371681415929,0.916499665998664,19775.0,0.7681347150259067,0.6617248525426431,0.7109702834632182,6273.0,0.8704315110565111,0.8326722790397892,0.799181010342118,0.813734974730941,26048.0,0.8661253729170713,0.8704315110565111,0.8670031281974948,26048.0,0.2816045026913715,0.9285182961593876,0.8892767112662401,0.9274014155712841,0.9079390219758465,4945.0,0.7352507374631269,0.6358418367346939,0.6819425444596442,1568.0,0.8572086596038692,0.8122637243646835,0.7816216261529889,0.7949407832177453,6513.0,0.8521950704059174,0.8572086596038692,0.8535305348354496,6513.0,0.30571591755146604,0.914405978518809,0.8881619458128078,0.927945315641335,0.9076178864986038,12435.0,0.7275767710550319,0.6222048881955278,0.6707778556412053,3846.0,0.8557213930348259,0.8078693584339198,0.7750751019184314,0.7891978710699046,16281.0,0.8502275079945899,0.8557213930348259,0.8516700479949766,16281.0,0.30726418889100676,0.9111955543762563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
67,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1428,0:00:33.854328,,32768,8,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8687423218673219,,,,0.8576692768309535,,,,0.8560899207665377,0.9013545347467609,0.928748419721871,0.9148464546337576,19775.0,0.7515867418899859,0.6795791487326638,0.7137714524905818,6273.0,0.8687423218673219,0.8264706383183733,0.8041637842272674,0.8143089535621697,26048.0,0.8652867612290033,0.8687423218673219,0.8664226413488936,26048.0,0.28764926087604525,0.9257059301164887,0.8954724409448819,0.9199191102123357,0.9075311720698255,4945.0,0.7236566643405443,0.6613520408163265,0.6911029656781073,1568.0,0.8576692768309535,0.8095645526427131,0.7906355755143311,0.7993170688739664,6513.0,0.8541079180344563,0.8576692768309535,0.8554262392244064,6513.0,0.30764903595006704,0.9140583407275953,0.893113119351823,0.921913952553277,0.907285030271853,12435.0,0.7181422351233672,0.6432657306292252,0.6786449046769991,3846.0,0.8560899207665377,0.8056276772375951,0.7825898415912511,0.7929649674744261,16281.0,0.851780398957336,0.8560899207665377,0.8532742248521732,16281.0,0.3092532529439494,0.9111128884238604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
68,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1428,0:00:33.779277,,32768,12,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.871007371007371,,,,0.857976354982343,,,,0.8571340826730545,0.9008155491527079,0.9327939317319849,0.9165258869124515,19775.0,0.7614431879375336,0.676231468197035,0.7163120567375887,6273.0,0.871007371007371,0.8311293685451208,0.8045126999645099,0.8164189718250201,26048.0,0.8672512516287986,0.871007371007371,0.8683094650494712,26048.0,0.283523291253536,0.9272636344270783,0.8931924882629108,0.9233569261880687,0.9080242617082629,4945.0,0.729478943611706,0.6517857142857143,0.6884472886493769,1568.0,0.857976354982343,0.8113357159373084,0.7875713202368915,0.7982357751788198,6513.0,0.8537785717861581,0.857976354982343,0.8551612655841521,6513.0,0.3063586537331053,0.9146093637151524,0.8927045295625825,0.9240048250904704,0.9080850391211569,12435.0,0.7228739002932552,0.640925637025481,0.6794377067254685,3846.0,0.8571340826730545,0.8077892149279189,0.7824652310579757,0.7937613729233127,16281.0,0.8525860724549212,0.8571340826730545,0.8540725312657538,16281.0,0.30799568168832026,0.9112457582340286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
69,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,2550,0:00:46.310625,,32768,3,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8829084766584766,,,,0.8602794411177644,,,,0.85148332412014,0.9162725869879038,0.9308217446270544,0.9234898655428456,19775.0,0.7704312804161773,0.7318667304320102,0.7506540222367561,6273.0,0.8829084766584766,0.8433519337020405,0.8313442375295323,0.8370719438898009,26048.0,0.8811504080826351,0.8829084766584766,0.8818667372773704,26048.0,0.2624038848672754,0.9414581304138319,0.9013328028645315,0.9162790697674419,0.9087444845567589,4945.0,0.721399730820996,0.6836734693877551,0.702030124426981,1568.0,0.8602794411177644,0.8113662668427637,0.7999762695775985,0.80538730449187,6513.0,0.8580140469971488,0.8602794411177644,0.8589781531144909,6513.0,0.3114552884943099,0.9131004183776645,0.895397489539749,0.9121029352633695,0.9036730141024619,12435.0,0.6975650249031544,0.6554862194487779,0.6758713136729223,3846.0,0.85148332412014,0.7964812572214517,0.7837945773560737,0.7897721638876921,16281.0,0.8486642631413494,0.85148332412014,0.8498602667373117,16281.0,0.31646298801628603,0.9076230721122692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
70,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,2142,0:00:42.142048,,32768,0,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8780328624078624,,,,0.860586519269154,,,,0.8565812910754868,0.9004149377593361,0.943716814159292,0.9215574924075948,19775.0,0.7908680947012401,0.6709708273553324,0.7260025873221215,6273.0,0.8780328624078624,0.8456415162302882,0.8073438207573123,0.8237800398648581,26048.0,0.8740333596533995,0.8780328624078624,0.874463054462218,26048.0,0.2691696713077051,0.9359991882212271,0.8912579957356077,0.9298281092012134,0.9101346001583531,4945.0,0.7437223042836041,0.642219387755102,0.6892539356605064,1568.0,0.860586519269154,0.8174901500096059,0.7860237484781577,0.7996942679094298,6513.0,0.8557388856178829,0.860586519269154,0.8569577412711085,6513.0,0.3070217864409368,0.9142374796227895,0.88864091118978,0.9285886610373945,0.90817570490385,12435.0,0.7298448433221782,0.623764950598024,0.672648254591336,3846.0,0.8565812910754868,0.8092428772559791,0.7761768058177092,0.790411979747593,16281.0,0.8511291074296425,0.8565812910754868,0.8525379324143267,16281.0,0.3086057024500371,0.9103802487443285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
71,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,2652,0:00:46.969356,,32768,13,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8817567567567568,,,,0.8569015814524796,,,,0.8552914440144954,0.906026557711951,0.9419469026548672,0.9236376258243666,19775.0,0.7908544361450173,0.6920133907221425,0.7381397721475939,6273.0,0.8817567567567568,0.8484404969284841,0.8169801466885049,0.8308886989859803,26048.0,0.8782902739823221,0.8817567567567568,0.8789651735779601,26048.0,0.2592304141757771,0.9407835680498546,0.8899902818270166,0.9259858442871588,0.9076313181367692,4945.0,0.7324561403508771,0.639030612244898,0.6825613079019075,1568.0,0.8569015814524796,0.8112232110889468,0.7825082282660284,0.7950963130193384,6513.0,0.8520640521579567,0.8569015814524796,0.8534458773186727,6513.0,0.30824589761074817,0.9138670141969831,0.8890003859513701,0.9261761158021713,0.9072075620322961,12435.0,0.7239927841250752,0.626105044201768,0.6715002788622421,3846.0,0.8552914440144954,0.8064965850382226,0.7761405800019696,0.789353920447269,16281.0,0.8500212546557536,0.8552914440144954,0.8515273082965288,16281.0,0.31382273711134145,0.9086314984565607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
72,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1836,0:00:41.829282,,32768,1,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8728885135135135,,,,0.857362198679564,,,,0.855352865303114,0.9049586776859504,0.9302654867256637,0.9174375981846745,19775.0,0.7589160839160839,0.6920133907221425,0.7239222880013342,6273.0,0.8728885135135135,0.8319373808010171,0.811139438723903,0.8206799430930043,26048.0,0.869788023865374,0.8728885135135135,0.8708343449299103,26048.0,0.2777476102180537,0.9310204812913007,0.895743003547497,0.9191102123356926,0.9072761752669927,4945.0,0.7220291869353718,0.6626275510204082,0.6910542068506818,1568.0,0.857362198679564,0.8088860952414344,0.7908688816780504,0.7991651910588372,6513.0,0.8539215288894574,0.857362198679564,0.8552208940637414,6513.0,0.3054885001294584,0.9148922587235095,0.8933812051201998,0.9204664254121432,0.9067215906840417,12435.0,0.7149034303833958,0.6448257930317213,0.6780587833219412,3846.0,0.855352865303114,0.8041423177517978,0.7826461092219322,0.7923901870029915,16281.0,0.8512200650404904,0.855352865303114,0.8527054272349514,16281.0,0.30968464524916817,0.9103154081933282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
73,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1326,0:00:32.329346,,32768,9,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8690494471744472,,,,0.8581298940580377,,,,0.8584239297340458,0.8906981186133129,0.9432616940581542,0.9162266375224107,19775.0,0.7802585193889542,0.6351028216164515,0.7002372791985236,6273.0,0.8690494471744472,0.8354783190011336,0.7891822578373029,0.8082319583604671,26048.0,0.8641015428326617,0.8690494471744472,0.8642110799070182,26048.0,0.28954103499125694,0.924359880796696,0.8849320313995788,0.9346814964610718,0.9091266719118803,4945.0,0.7496124031007751,0.6167091836734694,0.6766969909027293,1568.0,0.8581298940580377,0.817272217250177,0.7756953400672706,0.7929118314073048,6513.0,0.8523539295766823,0.8581298940580377,0.8531693957223596,6513.0,0.3073003671165322,0.9138183281401538,0.8847614706776056,0.9366304784881383,0.909957420211727,12435.0,0.7471928136028232,0.6055642225689027,0.6689645267844319,3846.0,0.8584239297340458,0.8159771421402144,0.7710973505285206,0.7894609734980794,16281.0,0.852264139118757,0.8584239297340458,0.8530285664483601,16281.0,0.30871601028176665,0.9106344776509194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
74,bin.model.main,['NVIDIA GeForce RTX 4090'],3351266,probs,102,1734,0:00:37.325647,,32768,4,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00011548562061361688,0.00043703328422486215,moe-sparse-shared,9,1,224,0.0,0.5,64,,,,0.8736179361179361,,,,0.8569015814524796,,,,0.8571955039616731,0.8986986599583958,0.9394184576485461,0.9186075260841615,19775.0,0.7771991816998326,0.6661884265901482,0.7174248927038627,6273.0,0.8736179361179361,0.8379489208291142,0.8028034421193472,0.8180162093940121,26048.0,0.8694385928854548,0.8736179361179361,0.8701577925462848,26048.0,0.2801262197255434,0.9300200586745959,0.8896873179258108,0.9263902932254803,0.907667921537547,4945.0,0.7331378299120235,0.6377551020408163,0.6821282401091405,1568.0,0.8569015814524796,0.8114125739189171,0.7820726976331482,0.7948980808233438,6513.0,0.851998142859694,0.8569015814524796,0.8533694077221408,6513.0,0.3068267957711673,0.9141071557541117,0.8886667691834538,0.9294732609569762,0.9086120828583781,12435.0,0.7322137404580152,0.6235049401976079,0.673500912793147,3846.0,0.8571955039616731,0.8104402548207346,0.776489100577292,0.7910564978257626,16281.0,0.8517084528344557,0.8571955039616731,0.8530726467014542,16281.0,0.30873565270520764,0.9109005413694633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
75,bin.model.main,['NVIDIA GeForce RTX 4090'],7453625,probs,78,3276,0:01:09.654483,,32768,7,512,16,-1,1.0,True,True,data/otto,,,AdamW,0.0001371575095928092,0.0,moe-sparse-shared,10,2,272,0.29582998525319965,0.5,48,,,,0.8826039746471048,,,,0.8143621856378144,,,,0.8102779573367809,0.905693950177936,0.8242914979757086,0.8630775752437474,1235.0,0.7895812053115424,0.8990114363248691,0.8407504758451918,10318.0,0.8826039746471048,0.8921957646630934,0.8637076157459,0.8757349096008743,39601.0,0.8817896039553867,0.8826039746471048,0.8798926472497031,39601.0,0.28706315554563744,,0.6551724137931034,0.5551948051948052,0.6010544815465729,308.0,0.7395411605937922,0.8496124031007752,0.7907647907647908,2580.0,0.8143621856378144,0.7926665111932695,0.7648649519464505,0.7763551288161055,9901.0,0.8109710835103494,0.8143621856378144,0.8103255211539938,9901.0,0.5584625727268351,,0.6465256797583081,0.5544041450777202,0.5969316596931659,386.0,0.7373546118474439,0.8455334987593052,0.7877474353417135,3224.0,0.8102779573367809,0.7856934513798408,0.7619550095655958,0.7715182259885555,12376.0,0.8057798804703078,0.8102779573367809,0.8056263525377189,12376.0,0.5586566077437576,,0.7265415549597856,0.5819992190550566,0.6462872628726287,5122.0,0.846100278551532,0.705574912891986,0.7694743508549715,1722.0,0.9840273816314888,0.9840273816314888,0.9840273816314888,1753.0,0.983983983983984,0.9780013265531726,0.980983533847092,9046.0,0.8821887213847013,0.8695652173913043,0.8758314855875831,1817.0,0.9728882331243084,0.9737862285397821,0.9733370237106743,5417.0,0.9387565728425611,0.957111321349732,0.9478450968144909,3171.0,0.629016553067186,0.5042935206869633,0.559792027729636,1281.0,0.6883852691218131,0.5638051044083526,0.6198979591836735,431.0,0.9789719626168224,0.95662100456621,0.9676674364896073,438.0,0.950089928057554,0.9341290893015031,0.9420419081587159,2262.0,0.7346938775510204,0.7136563876651982,0.7240223463687151,454.0,0.9117859725234997,0.931314623338257,0.9214468396054075,1354.0,0.8463414634146341,0.8751576292559899,0.8605083694978302,793.0,0.6118210862619808,0.47845096814490945,0.5369786189975465,1601.0,0.6593886462882096,0.5613382899628253,0.606425702811245,538.0,0.977859778597786,0.9671532846715328,0.9724770642201834,548.0,0.9494804729487639,0.937389458790237,0.9433962264150945,2827.0,0.741635687732342,0.7024647887323944,0.7215189873417722,568.0,0.9095682613768962,0.9208505611340815,0.9151746404461403,1693.0,0.8376068376068376,0.8900100908173562,0.8630136986301369,991.0,otto
76,bin.model.main,['NVIDIA GeForce RTX 4090'],7453625,probs,78,2262,0:00:53.636478,,32768,6,512,16,-1,1.0,True,True,data/otto,,,AdamW,0.0001371575095928092,0.0,moe-sparse-shared,10,2,272,0.29582998525319965,0.5,48,,,,0.8491452236054645,,,,0.810928189071811,,,,0.8064802844214609,0.8595959595959596,0.6890688259109312,0.7649438202247192,1235.0,0.7489498393872004,0.8812754409769336,0.8097421968921145,10318.0,0.8491452236054645,0.8596626520017658,0.8086111959074251,0.8278959225791059,39601.0,0.848704261635468,0.8491452236054645,0.8447775199500228,39601.0,0.36367269487934517,,0.6696035242290749,0.4935064935064935,0.5682242990654206,308.0,0.7251633986928104,0.860077519379845,0.7868794326241135,2580.0,0.810928189071811,0.7972004193063179,0.7498564717773207,0.7672560113486063,9901.0,0.8084475106293018,0.810928189071811,0.8054619736280744,9901.0,0.528756584236681,,0.6531986531986532,0.5025906735751295,0.568081991215227,386.0,0.71796875,0.8551488833746899,0.7805775764439412,3224.0,0.8064802844214609,0.7872837763193745,0.7463803532795363,0.7615316819943936,12376.0,0.8018695016525828,0.8064802844214609,0.8000693941848908,12376.0,0.5185540428021888,,0.6595744680851063,0.5265521280749708,0.5856041689284551,5122.0,0.8495013599274706,0.5441347270615563,0.663362831858407,1722.0,0.9732954545454545,0.9771819737592699,0.9752348420153715,1753.0,0.9687847145078872,0.9640725182401061,0.9664228723404256,9046.0,0.8267270668176671,0.8035222894881673,0.814959531119174,1817.0,0.9523896722212049,0.96012553073657,0.9562419562419561,5417.0,0.8981453329279416,0.9315673289183223,0.9145510835913313,3171.0,0.632251720747296,0.501951600312256,0.5596170583115752,1281.0,0.7598566308243727,0.4918793503480278,0.5971830985915493,431.0,0.9767981438515081,0.9611872146118722,0.9689298043728424,438.0,0.946164199192463,0.9323607427055703,0.9392117568470273,2262.0,0.7191780821917808,0.6938325991189427,0.7062780269058296,454.0,0.9106753812636166,0.9261447562776958,0.9183449285975832,1354.0,0.8351126927639383,0.8877679697351829,0.8606356968215159,793.0,0.5988562091503268,0.45783885071830105,0.5189380530973451,1601.0,0.6948228882833788,0.4739776951672863,0.56353591160221,538.0,0.9740740740740741,0.9598540145985401,0.9669117647058824,548.0,0.9517512508934953,0.9419879731163778,0.9468444444444444,2827.0,0.7402597402597403,0.7024647887323944,0.7208672086720866,568.0,0.9128145114101814,0.9214412285883048,0.9171075837742504,1693.0,0.8418079096045198,0.9021190716448032,0.8709206039941548,991.0,otto
